"LION","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","gb","194.233.174.56","9100",true,"194-233-174-56.ip.linodeusercontent.com"
"prsv","Fast|Guard|Running|Stable|V2Dir|Valid","fr","45.158.77.241","9300",true,"hms3.prsv.ch"
"Unnamed","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fi","65.108.58.113","10101",true,"static.113.58.108.65.clients.your-server.de"
"BabyOnion","Fast|Running|V2Dir|Valid","fr","51.15.243.22","443",true,"NULL"
"TheRock","Fast|Guard|Running|Stable|V2Dir|Valid","se","188.150.13.160","9001",true,"c188-150-13-160.bredband.tele2.se"
"scramble","Fast|Running|Valid","fi","65.21.16.69","443",false,"static.69.16.21.65.clients.your-server.de"
"firstTryFFS","Fast|Running|Valid","de","89.12.136.110","15001",true,"dynamic-089-012-136-110.89.12.pool.telefonica.de"
"taro","Exit|Fast|Running|Stable|Valid","at","109.70.100.65","9003",true,"tor-exit-anonymizer.appliedprivacy.net"
"IAMWATCHINGYOUAMS","Fast|Running|Stable|Valid","nl","176.117.59.117","9001",true,"NULL"
"okra","Exit|Fast|Running|Stable|Valid","at","109.70.100.68","9000",true,"tor-exit-anonymizer.appliedprivacy.net"
"Heidi","Fast|Guard|Running|Stable|V2Dir|Valid","ca","144.217.103.5","9443",true,"NULL"
"bauruine","Fast|Guard|Running|Stable|V2Dir|Valid","ch","83.78.216.33","25000",true,"33.216.78.83.dynamic.wline.res.cust.swisscom.ch"
"NTH1R7","Exit|Fast|Running|Stable|Valid","nl","192.42.116.191","9006",true,"1.tor-exit.nothingtohide.nl"
"descentralizate2","Fast|Running|V2Dir|Valid","de","38.242.137.62","443",false,"vmi1283764.contaboserver.net"
"NTH46R3","Exit|Fast|Running|Stable|Valid","nl","192.42.116.220","9002",true,"NULL"
"NTH18R1","Exit|Fast|Running|Stable|Valid","nl","192.42.116.215","9000",true,"18.tor-exit.nothingtohide.nl"
"hisTORic","Fast|Running|V2Dir|Valid","de","93.90.203.42","18299",true,"NULL"
"arpsel","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","157.90.131.201","9001",true,"mx.arpsel.ws"
"K4M1K4Z3","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","br","191.252.111.55","443",true,"vps40865.publiccloud.com.br"
"bauruine","Fast|Guard|Running|Stable|V2Dir|Valid","pl","95.214.53.96","8443",true,"skynode03.tuxli.org"
"capacitor","Running|V2Dir|Valid","it","2.34.235.164","9001",false,"net-2-34-235-164.cust.vodafonedsl.it"
"criticalmass","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","185.220.102.4","443",true,"NULL"
"Unnamed","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ru","79.137.202.216","443",true,"NULL"
"rosm","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fr","80.67.176.157","4443",true,"reverse-157.fdn.fr"
"NeelTorExit3A","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","51.81.0.34","143",true,"ip34.ip-51-81-0.us"
"Unnamed","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fr","46.105.91.78","9100",true,"NULL"
"TakTor03","Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","us","198.46.166.157","443",true,"tor03.mtak.nl"
"Unnamed","Running|V2Dir|Valid","de","195.63.135.123","9001",false,"NULL"
"concentratedrelay","Fast|HSDir|Running|Stable|V2Dir|Valid","ca","192.186.99.197","9001",true,"d192-186-99-197.static.comm.cgocable.net"
"bauruine","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","23.137.251.61","443",true,"NULL"
"Chomeles24fire","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","88.151.194.12","9001",true,"NULL"
"friedShrimp","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","199.193.115.2","443",true,"199-193-115-2.static.hvvc.us"
"TORKeFFORG4","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","se","193.189.100.197","443",true,"NULL"
"boxendotspace","Fast|Guard|Running|Stable|V2Dir|Valid","se","193.182.111.182","80",true,"xyz2.mooo.com"
"NTH5R6","Exit|Fast|Running|Stable|Valid","nl","192.42.116.195","9005",true,"5.tor-exit.nothingtohide.nl"
"incompatibleultra","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nl","87.99.154.120","9001",true,"120-154-099-087.dynamic.caiway.nl"
"fenrir","Fast|Guard|Running|Stable|V2Dir|Valid","in","139.59.58.109","443",true,"NULL"
"giorgis","Fast|Running|Stable|V2Dir|Valid","us","3.236.66.181","9001",true,"ec2-3-236-66-181.compute-1.amazonaws.com"
"hviv128","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nl","192.42.116.28","443",true,"this-is-a-tor-exit-node-hviv128.hviv.nl"
"NTH19R1","Exit|Fast|Running|Stable|Valid","nl","192.42.116.216","9000",true,"19.tor-exit.nothingtohide.nl"
"artikel10ber113","Exit|Fast|Running|Stable|Valid","de","185.220.101.29","9001",true,"berlin01.tor-exit.artikel10.org"
"eiais","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","us","23.129.64.135","443",true,"NULL"
"wolfcastel5","Running|Valid","us","70.34.205.136","443",true,"NULL"
"robin","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nl","185.244.24.41","8443",true,"tor1.3x6.nl"
"phantaRelay","Fast|Running|V2Dir|Valid","ro","86.121.134.4","957",true,"NULL"
"TorUser793","Fast|Running|Stable|Valid","pl","178.19.96.125","27941",true,"NULL"
"Cyberbunker","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","178.254.12.193","9001",true,"fra-01.de.cyberbunker.biz"
"HorrorPicture","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","195.122.181.242","9001",true,"NULL"
"Charybdis2","Fast|Guard|Running|Stable|V2Dir|Valid","de","92.205.129.7","80",true,"7.129.205.92.host.secureserver.net"
"torina","Fast|Running|Stable|V2Dir|Valid","de","62.143.39.77","9001",true,"ip-062-143-039-077.um16.pools.vodafone-ip.de"
"artikel10ams08","Exit|Fast|Running|Stable|Valid","nl","45.151.167.11","9004",true,"amsterdam01.tor-exit.artikel10.org"
"GreenElephant228","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","md","178.175.148.209","443",true,"NULL"
"allstars2","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","sg","51.79.170.198","80",true,"ip198.ip-51-79-170.net"
"NTH2R2","Exit|Fast|Running|Stable|Valid","nl","192.42.116.192","9001",true,"2.tor-exit.nothingtohide.nl"
"slotor03","Fast|HSDir|Running|Stable|V2Dir|Valid","sg","51.79.221.8","9001",true,"vps-01e0b47a.vps.ovh.ca"
"Quetzalcoatl","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","pl","45.141.215.88","9000",true,"NULL"
"emberhare","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ua","217.12.215.167","443",true,"NULL"
"NTH28R6","Exit|Fast|Running|Stable|Valid","nl","192.42.116.180","9005",true,"28.tor-exit.nothingtohide.nl"
"RuleOfLaw","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","185.194.142.73","8443",true,"tor.ng1x.xyz"
"Doedelkiste16","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","91.143.87.51","80",true,"NULL"
"Telperion","Fast|Running|Stable|V2Dir|Valid","us","37.120.132.83","10798",true,"NULL"
"masstorNY3","Running|Stable|Valid","us","107.173.89.174","9001",true,"rack107-173-89-174ny.dmzdns.com"
"NTH28R8","Exit|Fast|Running|Stable|Valid","nl","192.42.116.180","9007",false,"28.tor-exit.nothingtohide.nl"
"bambam","Fast|Running|Stable|V2Dir|Valid","se","90.231.226.219","39062",true,"90-231-226-219-no600.tbcn.telia.com"
"isoquasitor","Fast|Running|Valid","us","45.76.70.13","443",true,"NULL"
"Digitalcourage4ipdb","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","185.220.102.243","993",true,"NULL"
"toni3TOR4","Fast|Running|Stable|Valid","dk","146.70.80.19","9001",true,"NULL"
"nullifiedtoast2","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","23.184.48.142","9003",true,"www.prestium.dev"
"Gameise","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","94.16.123.97","9005",true,"vserver01.diesemmelchen.de"
"Wolf359","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nl","185.142.238.67","6672",true,"mail.toralert.me"
"VXTL02","Fast|Running|Stable|Valid","ca","192.95.12.106","9001",true,"192-95-12-106.hyber.ca"
"W4LS3R","Fast|HSDir|Running|Stable|V2Dir|Valid","nl","213.152.161.234","8092",true,"NULL"
"nobuhide","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ro","91.208.75.3","443",true,"NULL"
"initramfs","Fast|HSDir|Running|Stable|V2Dir|Valid","tw","114.35.245.150","9001",true,"114-35-245-150.hinet-ip.hinet.net"
"rem0233","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","144.91.66.153","9001",true,"NULL"
"cb1820","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","144.76.3.182","9090",true,"static.182.3.76.144.clients.your-server.de"
"Sepiidae","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","172.0.47.78","9001",true,"172-0-47-78.lightspeed.ltrkar.sbcglobal.net"
"tor103IPConnectINFO","Fast|Guard|Running|Stable|V2Dir|Valid","eu","194.147.140.103","443",true,"tor103.ip-connect.info"
"plutoa","Fast|HSDir|Running|Stable|V2Dir|Valid","pl","37.235.48.247","7654",true,"NULL"
"toralf4","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fi","65.21.94.13","9443",true,"tor-relay.zwiebeltoralf.de"
"Citadel5","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","46.4.57.75","8443",true,"static.75.57.4.46.clients.your-server.de"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","nl","2.58.56.220","9000",true,"NULL"
"Cornball","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","gb","198.244.212.57","443",true,"ns31514033.ip-198-244-212.eu"
"euphrates","Fast|Guard|Running|Stable|V2Dir|Valid","us","162.251.116.18","443",true,"NULL"
"fluffypancakes001sg","Running|V2Dir|Valid","sg","46.250.235.89","443",true,"vmi1534924.contaboserver.net"
"WhiteGoldeBlizzard","Fast|Running|Stable|V2Dir|Valid","us","45.86.209.201","9001",true,"NULL"
"devineRelay","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","89.58.2.121","443",true,"v220211147297169276.luckysrv.de"
"toritax","Fast|Running|V2Dir|Valid","be","91.179.100.21","55903",true,"21.100-179-91.adsl-dyn.isp.belgacom.be"
"Perlman","Fast|HSDir|Running|Stable|V2Dir|Valid","us","45.76.86.86","443",true,"perlman.fnerk.org"
"prsv","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","ro","2.57.122.215","9200",true,"NULL"
"eclipse05","Fast|Running|V2Dir|Valid","cz","77.48.28.243","9001",false,"NULL"
"Unnamed","Running|Stable|V2Dir|Valid","de","145.239.2.213","29531",true,"ns3096111.ip-145-239-2.eu"
"ballers1","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","104.57.231.26","443",true,"ballers.usetor.wtf"
"Toreto","Fast|HSDir|Running|Stable|V2Dir|Valid","de","79.143.186.17","11143",true,"vmi94845.contabo.host"
"PigsAreWatching","Fast|Running|V2Dir|Valid","gb","195.213.157.229","9001",false,"NULL"
"relayon1129","Fast|HSDir|Running|Stable|V2Dir|Valid","de","185.220.101.129","11129",true,"NULL"
"bauruine","Fast|Guard|Running|Stable|V2Dir|Valid","ch","185.32.222.237","9443",true,"NULL"
"Unnamed","Running|Stable|V2Dir|Valid","cz","89.102.201.30","9005",true,"ip-89-102-201-30.bb.vodafone.cz"
"uta","Fast|Running|V2Dir|Valid","md","5.181.158.12","9054",true,"uta.volatile.bz"
"somebody1111","Fast|Running|V2Dir|Valid","de","79.192.115.67","9001",false,"p4fc07343.dip0.t-ipconnect.de"
"GayRelay","Fast|Running|Stable|Valid","fi","37.27.13.245","443",false,"static.245.13.27.37.clients.your-server.de"
"v2seattle","Exit|Fast|Running|V2Dir|Valid","us","23.94.211.25","65535",true,"NULL"
"PeachUnknown","Fast|Guard|Running|Stable|V2Dir|Valid","se","79.141.174.124","9001",true,"NULL"
"femboy","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","66.135.28.97","9001",true,"NULL"
"GotenTheBoy","Fast|Guard|Running|Stable|V2Dir|Valid","gb","162.220.245.160","443",true,"NULL"
"Zwo","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fr","51.89.17.143","8080",true,"NULL"
"thewatchtower","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","81.169.240.172","9001",true,"h2957998.stratoserver.net"
"artikel10ber112","Exit|Fast|Running|Stable|Valid","de","185.220.101.28","9004",true,"berlin01.tor-exit.artikel10.org"
"MC2N2TOR1","Fast|Running|Stable|Valid","us","207.172.61.194","9001",false,"NULL"
"Chrysophylax","Fast|Running|V2Dir|Valid","us","73.60.71.229","9001",true,"NULL"
"Mittelmini","Running|Valid","us","172.105.171.64","443",true,"172-105-171-64.ip.linodeusercontent.com"
"rinderwahnRelay7L","Fast|Guard|Running|Stable|V2Dir|Valid","at","37.252.187.14","443",true,"ipaxAT.tor-relay.de"
"Parvati","Fast|Running|Stable|V2Dir|Valid","fr","212.227.26.51","443",true,"ip212-227-26-51.pbiaas.com"
"ForPrivacyNET","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","185.220.101.41","10041",true,"tor-exit-41.for-privacy.net"
"MOE233relayJP","Fast|Running|Stable|Valid","jp","212.52.0.244","9001",true,"NULL"
"Unnamed","Fast|Guard|Running|Stable|V2Dir|Valid","lu","107.189.13.151","80",true,"NULL"
"Zilith","Fast|Guard|Running|Stable|V2Dir|Valid","gb","57.128.170.71","443",true,"vps-98164112.vps.ovh.net"
"bexyzRelay3","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","96.255.232.74","9004",true,"pool-96-255-232-74.washdc.fios.verizon.net"
"NTH31R6","Exit|Fast|Running|Stable|Valid","nl","192.42.116.183","9005",true,"31.tor-exit.nothingtohide.nl"
"Bernard","Fast|Running|Valid","cz","45.92.238.246","6666",true,"mail.serafean.cz"
"chasetaylor199819","Exit|Running|Valid","hk","123.58.212.111","9001",true,"NULL"
"LunaTor","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","66.146.193.33","9001",true,"NULL"
"node2byCyper","Running|Stable|V2Dir|Valid","de","49.13.54.48","9001",true,"static.48.54.13.49.clients.your-server.de"
"sba2","Fast|Running|V2Dir|Valid","us","5.161.188.81","9001",false,"static.81.188.161.5.clients.your-server.de"
"mytornoderpi1","Fast|Running|V2Dir|Valid","es","82.213.230.160","9101",true,"NULL"
"SmokinGun","Fast|HSDir|Running|Stable|V2Dir|Valid","nl","46.23.94.167","443",true,"NULL"
"scaletor","Fast|Guard|Running|Stable|V2Dir|Valid","fr","212.47.229.2","9001",true,"tor3.terjan.net"
"RazorsEdge","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","209.250.2.254","443",true,"tor-proxy.razorsedge.org"
"EpicTor4","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ua","62.182.84.241","9001",true,"NULL"
"kenobi","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nl","51.158.154.112","443",true,"51-158-154-112.rev.poneytelecom.eu"
"CCCStuttgartBer","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","de","185.220.101.73","9000",true,"NULL"
"edenDelroth","Fast|Running|Valid","us","172.105.199.155","143",true,"eden.delroth.net"
"Basher","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","bg","93.123.12.112","443",true,"NULL"
"sinnesro","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","se","90.225.91.138","9100",true,"90-225-91-138-no600.tbcn.telia.com"
"cvbnet1","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","46.38.236.250","9001",true,"cvbnet.de"
"kalleponken4713","Fast|Running|Stable|Valid","se","88.129.229.91","9002",true,"NULL"
"Unnamed","Running|V2Dir|Valid","us","199.85.209.100","9001",true,"NULL"
"cl2","Exit|Fast|Running|Stable|Valid","at","109.70.100.71","9001",true,"tor-exit-anonymizer.appliedprivacy.net"
"MrNobody","Fast|Running|V2Dir|Valid","de","93.227.44.186","9001",false,"p5de32cba.dip0.t-ipconnect.de"
"RWx1","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","75.11.56.232","9001",true,"75-11-56-232.lightspeed.jcvlfl.sbcglobal.net"
"Aivilo","Fast|HSDir|Running|Stable|V2Dir|Valid","us","35.92.117.127","9001",false,"ec2-35-92-117-127.us-west-2.compute.amazonaws.com"
"enceladus03","Fast|Guard|Running|Stable|V2Dir|Valid","de","161.97.142.15","9001",true,"vmd64281.contaboserver.net"
"hopeforabetterworld","Fast|Running|Stable|Valid","de","188.68.45.72","483",false,"pluto.leonklingele.de"
"eclipse18","Fast|Guard|Running|Stable|V2Dir|Valid","tr","185.17.136.101","443",true,"NULL"
"OpalCyborg","Fast|Guard|Running|Stable|V2Dir|Valid","pt","176.79.31.40","443",true,"dsl-31-40.bl27.telepac.pt"
"ivido","Running|Stable|V2Dir|Valid","nl","149.210.248.195","9001",true,"NULL"
"Orez16","Fast|Running|Stable|Valid","fi","65.109.65.57","9003",true,"static.57.65.109.65.clients.your-server.de"
"relay","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","50.47.238.242","49092",true,"NULL"
"nighthawk","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","78.47.36.20","9001",true,"nighthawk.ftzplex.com"
"relayon1173","Exit|Fast|Running|Stable|Valid","de","185.220.101.173","11173",true,"NULL"
"Rlyeh","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ca","54.39.73.124","6672",true,"ip124.ip-54-39-73.net"
"sol","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fi","65.109.234.238","443",false,"static.238.234.109.65.clients.your-server.de"
"tamanegi","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","sk","212.89.225.242","443",true,"tamanegi.rainside.sk"
"NTH6R7","Exit|Fast|Running|Stable|Valid","nl","192.42.116.196","9006",true,"6.tor-exit.nothingtohide.nl"
"UseCashToXMR","Fast|Running|Stable|Valid","fi","185.148.3.38","990",true,"this-is-hosted-by.pulsedmedia.com"
"AMONG","Fast|Running|V2Dir|Valid","pl","93.105.46.246","9001",false,"093105046246.oswiecim.vectranet.pl"
"Aramis","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","pl","185.241.208.206","9400",true,"NULL"
"DarkVojta46","Fast|Running|StaleDesc|V2Dir|Valid","us","134.209.204.157","443",false,"NULL"
"Assange013us","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","94.26.73.162","9001",true,"94-26-73-162.static.as40244.net"
"CybrStuddRelay","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","47.184.2.185","23456",true,"NULL"
"red22","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","172.105.47.96","9001",true,"172-105-47-96.ip.linodeusercontent.com"
"nyello","Fast|HSDir|Running|Stable|V2Dir|Valid","us","24.18.154.74","443",true,"c-24-18-154-74.hsd1.wa.comcast.net"
"Quetzalcoatl","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","pl","45.80.158.27","7100",true,"NULL"
"MrWatson","Fast|Running|Valid","se","141.147.92.32","443",true,"NULL"
"EO","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","23.129.64.212","443",true,"NULL"
"NTH15R3","Exit|Fast|Running|Stable|Valid","nl","192.42.116.212","9002",true,"15.tor-exit.nothingtohide.nl"
"TorRelay3a","Fast|Guard|Running|Stable|V2Dir|Valid","de","89.58.56.112","443",true,"tor-relay-3.axstet.de"
"PacketMinion","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","188.68.46.186","443",true,"v220230837911236945.quicksrv.de"
"cuppasle","Fast|Guard|Running|Stable|V2Dir|Valid","ca","51.222.15.200","9001",true,"vps-78163646.vps.ovh.ca"
"syndicateguys","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","is","89.147.109.226","9001",true,"maven.torexit.syndicateguys.com"
"NTH27R1","Exit|Fast|Running|Stable|Valid","nl","192.42.116.179","9000",true,"27.tor-exit.nothingtohide.nl"
"agxtorrelay","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fi","80.221.56.249","443",true,"dsl-hkibng12-50dd38-249.dhcp.inet.fi"
"pleaseDonateWhonix","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ro","188.214.30.66","443",true,"NULL"
"JAJTorBits2","Fast|Guard|Running|Stable|V2Dir|Valid","us","73.117.132.138","1543",true,"c-73-117-132-138.hsd1.pa.comcast.net"
"tendies4","Fast|HSDir|Running|Stable|V2Dir|Valid","us","192.18.144.19","9002",true,"NULL"
"Assange013us2","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","94.26.73.162","9201",true,"94-26-73-162.static.as40244.net"
"MetalTorTrinity","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fr","91.121.68.5","9001",false,"307.rbx.abcvg.ovh"
"Unnamed","Fast|HSDir|Running|Stable|V2Dir|Valid","gb","109.107.35.154","443",true,"cip-109-107-35-154.gb1.brightbox.com"
"iworkbederdrunk","Exit|Fast|HSDir|Running|Stable|V2Dir|Valid","us","204.137.14.104","443",true,"NULL"
"revengeTourII","Fast|Guard|Running|Stable|V2Dir|Valid","lu","92.223.105.174","443",true,"NULL"
"relayOpsLite2","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","dk","87.63.50.143","9001",true,"87-63-50-143-dynamic.dk.customer.tdc.net"
"Woodman","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ca","209.209.11.184","31289",true,"NULL"
"bauruine","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ru","77.91.85.107","9443",true,"NULL"
"RDPdotSH","Fast|Guard|Running|Stable|V2Dir|Valid","pl","185.241.208.218","9000",true,"NULL"
"PiBroker","Fast|Running|Stable|V2Dir|Valid","dk","37.97.2.201","9001",true,"NULL"
"malechick","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fr","37.187.122.8","9001",true,"ns331507.ip-37-187-122.eu"
"Unnamed","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","cz","130.193.15.49","443",true,"NULL"
"NTH47R4","Exit|Fast|Running|Stable|Valid","nl","192.42.116.221","9003",true,"47.tor-exit.nothingtohide.nl"
"Doedelkiste72","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","au","185.177.229.15","80",true,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","pl","45.141.215.56","110",true,"NULL"
"Digitalcourage4ip7a","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","185.220.102.254","443",true,"tor-exit-relay-8.anonymizing-proxy.digitalcourage.de"
"red9","Fast|Running|V2Dir|Valid","br","177.104.142.225","9103",true,"NULL"
"axt6sk","Fast|Guard|Running|Stable|V2Dir|Valid","ca","64.98.235.37","443",true,"NULL"
"artikel5ev7","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","185.84.81.240","443",true,"challenger240.mydhp.de"
"nasiOne","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ch","212.51.134.25","9001",true,"212-51-134-25.fiber7.init7.net"
"relayNotSpy","Fast|Running|Stable|Valid","fi","185.148.1.195","20",true,"NULL"
"BADBOY","Fast|HSDir|Running|Stable|V2Dir|Valid","al","31.171.154.173","9002",true,"NULL"
"Manureva","Fast|HSDir|Running|Stable|V2Dir|Valid","fr","82.64.243.112","9001",true,"fr33tux.org"
"artikel10ber71","Exit|Fast|Running|Stable|Valid","de","185.220.101.18","9003",true,"berlin01.tor-exit.artikel10.org"
"untraceableXMR","Running|Stable|Valid","kz","45.159.250.25","143",true,"NULL"
"NTH26R4","Exit|Fast|Running|Stable|Valid","nl","192.42.116.178","9003",true,"26.tor-exit.nothingtohide.nl"
"artikel10buc11","Exit|Fast|Running|Stable|Valid","ro","185.100.85.24","9003",true,"bucarest01.tor-exit.artikel10.org"
"Seccom03","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ca","54.39.176.60","443",true,"NULL"
"SabaDanielRelay","Fast|Guard|Running|Stable|V2Dir|Valid","nl","217.103.30.38","16793",true,"ip-217-103-30-38.ip.prioritytelecom.net"
"Aivilo","Running|V2Dir|Valid","au","114.72.141.195","9001",false,"n114-72-141-195.sun4.vic.optusnet.com.au"
"LetsGoBrandon","Fast|HSDir|Running|Stable|V2Dir|Valid","au","139.99.170.206","443",true,"vps-67cba620.vps.ovh.ca"
"penis","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","84.32.131.84","9001",true,"NULL"
"Fastnet","Fast|Running|V2Dir|Valid","fi","95.216.115.85","443",true,"xen2.boughton.de"
"relayon0134","Exit|Fast|Running|Stable|Valid","de","185.220.101.134","10134",true,"NULL"
"Pegase","Fast|Guard|Running|Stable|V2Dir|Valid","fr","80.67.167.86","9001",true,"pegase.milkywan.cloud"
"Varuna","Fast|Running|Stable|V2Dir|Valid","fr","212.227.26.37","443",true,"ip212-227-26-37.pbiaas.com"
"1804m1","Fast|Running|Stable|V2Dir|Valid","us","198.211.103.103","443",true,"NULL"
"hydrogenuine","Fast|HSDir|Running|Stable|V2Dir|Valid","us","172.104.208.190","443",true,"hydrogenuine.tor-relay.fastquake.com"
"Gijsje","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nl","192.42.115.103","9004",true,"gijsje.ip-eend.nl"
"MakeSecure","Exit|Fast|Running|Stable|Valid","nl","83.96.213.63","443",true,"tor-exit.makesecure.nl"
"doudoubridge","Fast|HSDir|Running|Stable|V2Dir|Valid","fr","82.65.165.202","9443",true,"82-65-165-202.subs.proxad.net"
"Aramis","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","pl","185.241.208.204","9200",true,"NULL"
"Alps","Running|Valid","de","85.215.68.72","443",true,"ip85-215-68-72.pbiaas.com"
"fruitloops","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","198.71.53.137","443",true,"NULL"
"0xdeadbeef","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fr","151.80.148.159","443",true,"vps-f36c2a3c.vps.ovh.net"
"Pizzahut","Fast|Guard|Running|Stable|V2Dir|Valid","ro","5.254.118.189","9001",true,"NULL"
"Ceres","Fast|Guard|Running|Stable|V2Dir|Valid","fr","45.13.104.185","9001",true,"ceres.milkywan.cloud"
"soP49mzpYUFEwVdiFN3","Fast|Guard|Running|Stable|V2Dir|Valid","ca","68.67.32.34","9001",true,"NULL"
"TK778","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","lu","46.226.111.65","9001",true,"xvm-111-65.dc2.ghst.net"
"Enomoto","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","lu","104.244.74.159","443",true,"tor.holorum.com"
"bitcoin4freedom","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","23.237.74.90","443",true,"NULL"
"FlashShark","Fast|HSDir|Running|Stable|V2Dir|Valid","de","185.107.195.150","11091",true,"NULL"
"CeresFaunaGaming","Fast|Running|Stable|V2Dir|Valid","us","170.64.170.115","9001",true,"NULL"
